FieldID,SoilMoisture,SoilTemperature,AirTemperature,Humidity,pH,WaterUsage,CropType,IrrigationSystemID,ReadingTimestamp,SolarRadiation,WindSpeed
5744,63.97367395,45.3477536,60.20034324,69.28451859,5.51420497,1128.914933,Soybean,220,2023-08-28 07:00:00,657.3952379,11.54649976
5745,27.05290501,25.73733943,34.08229386,34.81682689,6.01000605,528.5678232,Other,961,2023-08-28 08:00:00,389.5690682,7.9597843
5746,78.56816435,50.85475058,67.22336611,55.63595251,6.316877011,1202.883132,Wheat,897,2023-08-28 09:00:00,718.1763446,12.82829137
5747,13.95403958,12.45732656,22.99678935,54.01162733,7.170515255,503.7622526,Soybean,440,2023-08-28 10:00:00,288.9086791,13.54795898
5748,62.12705927,44.24583837,54.583315,51.45480051,5.338536575,890.9361595,Corn,413,2023-08-28 11:00:00,617.547111,6.461254806
5749,72.73456487,48.16103207,63.38939203,81.52003508,7.077032185,1235.656817,Corn,305,2023-08-28 12:00:00,679.6698769,12.81174541
5750,67.52652096,44.28680864,56.27103683,56.23243071,6.910115092,928.4145607,Other,866,2023-08-28 13:00:00,617.8131966,9.68966611
5751,65.50855386,42.76821586,57.02955118,61.42442949,5.015524588,1102.815417,Corn,539,2023-08-28 14:00:00,631.662018,13.474374
5752,12.41800949,15.33772894,24.20234725,29.73996327,7.444394931,383.5854872,Corn,268,2023-08-28 15:00:00,314.7069604,6.042498266
5753,43.23839634,36.04862385,48.32758691,70.0929694,5.880392535,882.2966892,Corn,802,2023-08-28 16:00:00,554.5511024,9.612453859
5754,58.70023859,49.05271726,62.29407802,72.11730126,7.061857353,1117.581478,Soybean,100,2023-08-28 17:00:00,703.7122265,13.46233729
5755,15.47110991,20.65248373,27.5138427,47.05217838,5.192447953,337.4059259,Wheat,783,2023-08-28 18:00:00,312.9593677,6.976356782
5756,32.01804851,25.80484974,33.96816871,62.3343242,5.320849072,663.4613637,Soybean,766,2023-08-28 19:00:00,384.0098936,16.16279564
5757,57.31045457,31.54831185,40.23661391,65.9810641,5.088070671,926.749701,Wheat,225,2023-08-28 20:00:00,451.2002738,9.566165931
5758,15.18851531,13.71147478,20.62809578,44.59416437,7.687009941,398.1365659,Soybean,921,2023-08-28 21:00:00,239.6079346,9.481487026
5759,54.71683105,36.90308581,47.8458714,53.86640672,6.100026126,899.1794151,Other,795,2023-08-28 22:00:00,507.2167803,8.894587314
5760,73.87725191,49.56844474,61.06539751,80.97428461,7.438000868,1132.898069,Corn,340,2023-08-28 23:00:00,646.2156398,13.90714931
5761,21.46063521,20.33591354,28.72350925,30.55640682,5.432576167,308.0338923,Wheat,166,2023-08-29 00:00:00,337.296174,9.548640066
5762,50.42448909,34.8444851,47.00127764,67.64919492,6.933859572,1017.733345,Other,457,2023-08-29 01:00:00,521.2317279,9.706302952
5763,46.0095166,28.71116574,36.15982335,59.1055137,7.235673678,942.8767645,Soybean,386,2023-08-29 02:00:00,417.22117,7.176960487
5764,53.46063037,32.43548169,46.80250744,55.07015522,6.46628081,871.598973,Corn,836,2023-08-29 03:00:00,511.6059954,13.15064944
5765,48.36079875,40.00239368,54.0019811,68.80379374,6.823808506,905.4856109,Soybean,314,2023-08-29 04:00:00,553.0858269,14.34663998
5766,65.62365789,40.16651864,53.93747149,62.94158137,6.047727851,1144.609864,Corn,487,2023-08-29 05:00:00,569.5500473,9.137599107
5767,44.39214764,28.58677861,40.99128968,61.23131874,5.099989761,883.8245906,Soybean,916,2023-08-29 06:00:00,451.0238652,11.55028527
5768,62.50893562,41.29869624,54.92986897,53.60252898,6.324274349,973.6432636,Wheat,664,2023-08-29 07:00:00,609.2581647,11.0993686
5769,34.94791001,22.82277535,31.06804737,36.76778065,6.640401514,605.0412402,Other,398,2023-08-29 08:00:00,381.1738048,9.89126467
5770,53.85247251,45.96550588,58.71037666,73.92230418,7.768683954,1047.09119,Wheat,459,2023-08-29 09:00:00,626.0360488,14.65459506
5771,52.86034453,36.8397,46.67446889,47.24711119,6.310729727,915.2624034,Soybean,196,2023-08-29 10:00:00,517.3396767,6.261746167
5772,65.6856126,36.81111891,50.93570464,61.4643861,6.873188468,1071.008459,Soybean,481,2023-08-29 11:00:00,557.4388702,12.67837727
5773,32.64529094,26.52510417,36.77961654,48.10849078,6.758714412,683.1515608,Soybean,709,2023-08-29 12:00:00,443.8867351,11.01975982
5774,33.99511938,29.17034217,39.62282706,32.47372263,5.617044156,584.6734431,Soybean,330,2023-08-29 13:00:00,418.8520772,4.252769637
5775,62.31851148,46.80072934,62.22412523,85.52501044,6.750164388,1107.18699,Wheat,378,2023-08-29 14:00:00,662.6847356,11.27712711
5776,37.72352004,26.64707165,37.17126816,48.88182775,6.344317318,693.2287472,Wheat,713,2023-08-29 15:00:00,401.7336689,13.27598023
5777,23.48049692,24.82164612,34.02143435,37.01783616,6.638189235,578.8002732,Other,372,2023-08-29 16:00:00,381.3032405,10.4928762
5778,65.61419176,50.23490071,64.68619428,74.323806,6.128713445,1129.620361,Soybean,279,2023-08-29 17:00:00,711.6332325,13.3676516
5779,60.61257059,39.72297841,51.98713534,66.21776833,7.450130549,896.2811266,Soybean,223,2023-08-29 18:00:00,589.2937813,12.12876365
5780,56.48637376,37.70617606,49.95830125,60.55941637,6.1780787,967.5117705,Soybean,854,2023-08-29 19:00:00,543.7012993,15.84284959
5781,59.99731546,32.56229327,43.3615499,53.41020481,6.937496381,895.9678065,Other,208,2023-08-29 20:00:00,453.0812854,10.98538346
5782,62.36290267,44.48420799,58.03843455,53.90509916,6.918837496,961.9111527,Wheat,803,2023-08-29 21:00:00,625.0924138,14.41475065
5783,44.41143357,25.16007631,36.85945194,65.72164311,7.153230876,893.941956,Corn,719,2023-08-29 22:00:00,429.1695984,10.78684284
5784,63.66013839,43.15945629,59.1787861,60.90776039,5.135270475,1002.584779,Soybean,681,2023-08-29 23:00:00,677.3445577,9.774106883
5785,27.57968124,23.5094031,34.23737542,40.49761735,5.100316968,542.7995508,Other,161,2023-08-30 00:00:00,406.4456275,8.840130552
5786,39.15131938,28.61546592,41.39605863,64.66566166,6.38120994,938.7761453,Corn,512,2023-08-30 01:00:00,445.2328233,12.13813259
5787,59.91277784,37.00284983,48.60282153,55.68445899,5.485699929,951.0547074,Wheat,332,2023-08-30 02:00:00,544.6819421,11.18491531
5788,24.3427538,23.29795441,36.13342103,42.96910393,6.603685253,560.2160503,Other,154,2023-08-30 03:00:00,387.5471013,7.022592552
5789,54.56646856,32.79219399,43.35029327,48.53077876,6.317036149,819.8127906,Soybean,635,2023-08-30 04:00:00,487.910827,10.70479336
5790,24.47549213,29.05887413,38.59940164,56.80126027,7.315697513,650.0463949,Soybean,199,2023-08-30 05:00:00,457.2309484,11.62410632
5791,70.10488651,44.41833063,60.18821565,58.32437246,5.320079999,1121.078755,Soybean,761,2023-08-30 06:00:00,647.684606,11.83409212
5792,56.78090895,37.68343305,49.70070862,67.0354244,6.183391553,999.3097889,Other,573,2023-08-30 07:00:00,563.5625887,12.16347032
5793,47.48329239,24.83665489,32.48948672,39.03234468,6.053254448,784.5528592,Wheat,946,2023-08-30 08:00:00,371.7224102,9.052748152
5794,46.45318111,36.68837032,49.65316606,38.86005817,6.248036803,809.7311307,Wheat,288,2023-08-30 09:00:00,530.8161918,8.188254611
5795,77.6968799,46.59147724,62.15395996,76.97080746,5.451846762,1313.049669,Corn,200,2023-08-30 10:00:00,686.8626924,16.16509807
5796,37.88462202,31.71346431,42.66776652,68.90956675,5.057438406,811.7598275,Wheat,574,2023-08-30 11:00:00,481.5158485,11.74236535
5797,72.68434495,40.07736677,53.66963395,69.54396212,5.65639408,1155.093727,Corn,831,2023-08-30 12:00:00,591.647999,13.35159949
5798,32.68225311,21.07865464,30.43515486,53.88885326,5.2862785,644.1464084,Wheat,255,2023-08-30 13:00:00,360.2252775,7.127019878
5799,56.12965568,39.52671084,52.62980593,62.65477469,6.788683316,972.6123837,Wheat,511,2023-08-30 14:00:00,581.5801194,10.5762733
5800,15.13501767,25.40000287,33.33274022,34.17049687,5.470013945,473.9100782,Wheat,376,2023-08-30 15:00:00,382.5433471,7.464330913
5801,57.66197991,33.68739498,48.58936642,79.24586136,5.996335695,1133.26193,Wheat,822,2023-08-30 16:00:00,510.9163382,10.83788951
5802,42.17001004,34.15948529,43.58876585,70.57661961,5.57308976,895.9273415,Corn,126,2023-08-30 17:00:00,487.7326917,16.00596848
5803,15.79864489,22.36677798,30.70723355,46.59475646,6.283618138,474.3668755,Other,658,2023-08-30 18:00:00,395.7802653,8.162431537
5804,20.48790431,26.74913807,34.07943819,56.04925323,5.64441749,634.4603391,Soybean,279,2023-08-30 19:00:00,417.7228478,8.61238333
5805,26.5760729,27.65410151,33.69574773,54.43590424,6.028147377,491.142862,Other,891,2023-08-30 20:00:00,383.3005626,10.27513998
5806,55.03491559,42.52798078,57.34184585,55.6367677,5.476356197,1024.528777,Wheat,469,2023-08-30 21:00:00,608.9639777,7.747969708
5807,62.721108,36.65405259,48.83502629,63.85844613,6.063551716,1062.571012,Soybean,133,2023-08-30 22:00:00,549.4071747,11.76432264
5808,61.55386538,39.67105614,54.0098839,64.51519167,6.481534956,1054.438236,Corn,521,2023-08-30 23:00:00,579.1787753,10.39174756
5809,77.9101447,47.83871161,62.75580148,57.5169462,7.247971322,1145.505044,Other,537,2023-08-31 00:00:00,666.8138267,10.20931797
5810,72.92528986,43.28801485,56.69981432,71.91135132,7.134877915,1330.021733,Wheat,355,2023-08-31 01:00:00,614.0781097,13.54330595
5811,20.88310017,26.79730032,37.41054821,59.85350307,7.308987369,554.1157485,Corn,761,2023-08-31 02:00:00,399.2552002,10.89208768
5812,63.94292699,36.34856676,48.7326177,56.90247337,5.150870215,1077.642951,Wheat,600,2023-08-31 03:00:00,537.9809336,12.96603977
5813,72.14449453,40.4695046,53.29120331,64.59726159,7.033999308,1204.605762,Soybean,934,2023-08-31 04:00:00,550.8866416,14.59546858
5814,42.14635965,35.99020609,49.66511315,56.98713063,5.089695199,803.1775522,Soybean,706,2023-08-31 05:00:00,550.1996142,11.16566168
5815,25.99908267,19.70159209,28.29901246,47.04680129,5.421089255,596.9354633,Corn,393,2023-08-31 06:00:00,342.5832694,9.625197113
5816,57.78056119,38.63054574,49.33870163,59.34612392,6.272159546,992.9435053,Corn,291,2023-08-31 07:00:00,540.3037744,9.659571223
5817,28.67419367,21.10720865,30.92770759,37.16588834,6.276799463,539.7042133,Wheat,112,2023-08-31 08:00:00,394.1646377,6.750456935
5818,61.14801396,45.69335012,57.57954061,71.88084422,6.403659523,997.8128724,Corn,169,2023-08-31 09:00:00,624.6444841,14.60162112
5819,35.60326318,33.25260229,47.22462536,47.0416851,6.148883078,716.9564684,Corn,344,2023-08-31 10:00:00,534.2941517,10.16487165
5820,21.36731897,20.52293474,29.15667265,37.00228898,7.03089329,515.9852886,Corn,121,2023-08-31 11:00:00,357.4099578,12.92209048
5821,21.2507128,23.11871612,31.04068696,44.64295111,7.971379822,616.6862096,Soybean,715,2023-08-31 12:00:00,372.719409,9.077246493
5822,41.56132885,31.24004502,47.05629855,56.18315768,6.228818288,806.6149262,Other,453,2023-08-31 13:00:00,535.0510203,11.14360767
5823,57.81642547,38.44445531,52.97829805,63.12067931,6.149888432,916.1196648,Other,653,2023-08-31 14:00:00,602.1623416,11.26510873
5824,11.33651804,14.55080541,24.63299107,38.80373995,7.508503771,396.7713412,Wheat,228,2023-08-31 15:00:00,294.7961934,8.955236744
5825,40.30819058,22.69811055,32.83017726,71.13489784,6.591863748,882.827158,Wheat,215,2023-08-31 16:00:00,350.0785567,12.2669698
5826,12.76649633,19.38105263,31.633831,42.37266545,5.556758887,411.9328739,Soybean,617,2023-08-31 17:00:00,384.2853099,9.62651105
5827,49.37175269,31.80852585,40.95593713,54.3644587,5.918603279,797.9535244,Other,272,2023-08-31 18:00:00,451.1010703,11.52993453
5828,12.85568588,25.06628041,39.10141034,55.31948676,5.079357952,449.3072004,Other,125,2023-08-31 19:00:00,449.9879136,11.77593433
5829,63.55411132,46.91546713,60.1003881,47.89043027,7.560974685,1005.860971,Soybean,988,2023-08-31 20:00:00,633.4018191,10.38000161
5830,23.68686735,26.4125589,37.17611248,62.04139968,7.495652544,660.8147998,Soybean,591,2023-08-31 21:00:00,430.3152002,6.89040442
5831,58.07653777,40.29587398,51.89096169,61.19482341,6.036393608,1051.372888,Other,220,2023-08-31 22:00:00,561.9357474,11.76355686
5832,21.71281704,21.15943052,30.90845662,38.94893876,7.212323167,448.3184083,Corn,989,2023-08-31 23:00:00,364.1974401,6.436056991
5833,66.61442038,50.0154503,64.50902788,72.97826024,5.890218535,1117.959123,Other,537,2023-09-01 00:00:00,665.4041296,11.73226199
5834,38.96380589,26.99040679,36.63863944,43.8091975,7.647488685,719.5831194,Other,781,2023-09-01 01:00:00,401.3614301,7.888078132
5835,68.5595737,48.9383354,63.86492226,72.83631298,5.428635626,1271.920543,Wheat,462,2023-09-01 02:00:00,619.0684721,11.37561177
5836,27.46381104,22.33104945,32.20964601,57.88429551,5.72559173,687.9072436,Other,684,2023-09-01 03:00:00,334.8324178,13.42420143
5837,53.91056735,37.05565412,50.59819953,74.51910503,6.015476678,1131.692045,Wheat,629,2023-09-01 04:00:00,559.6086874,13.40524888
5838,65.8933043,39.82286413,54.14009177,80.2122031,6.456030945,1135.938532,Other,132,2023-09-01 05:00:00,590.5934339,12.34931693
5839,57.11654473,32.93788169,41.90592379,56.37709097,6.704050226,983.3463532,Wheat,538,2023-09-01 06:00:00,472.9417015,10.55374194
5840,75.88543637,39.23475063,52.84484126,56.72973587,6.974371957,1154.051332,Corn,282,2023-09-01 07:00:00,620.7143028,10.34570063
5841,69.04051317,48.90586237,63.27517663,74.04710846,6.138759005,1193.661242,Other,266,2023-09-01 08:00:00,683.3705951,13.45210587
5842,10.7999492,10.91070139,13.54300668,24.43051239,6.975028792,278.614624,Wheat,810,2023-09-01 09:00:00,192.5970984,7.282786306
5843,32.34030101,26.54932831,35.37691138,34.89883105,5.685308148,609.4588627,Other,602,2023-09-01 10:00:00,413.3168056,4.88290593
5844,44.08814975,36.22090149,50.49799013,57.6816963,6.65483393,835.8887008,Corn,143,2023-09-01 11:00:00,545.0308153,9.92284214
5845,75.77230666,51.27144629,67.47800053,94.97051003,7.486633409,1296.932613,Corn,146,2023-09-01 12:00:00,725.7918384,13.47592787
5846,74.65704763,40.98493559,54.43853836,69.05731313,7.831800152,1173.473912,Corn,992,2023-09-01 13:00:00,629.9188728,8.797534399
5847,77.47495056,43.36431552,58.22674143,67.65544129,5.851776846,1196.036676,Corn,343,2023-09-01 14:00:00,659.5762171,11.03720133
5848,73.4784544,47.69337483,61.10026157,67.16958001,6.421808203,1151.321471,Corn,808,2023-09-01 15:00:00,682.8151678,18.23376043
5849,24.00033072,16.58769162,24.90500295,51.84642258,5.00341491,623.4697837,Other,485,2023-09-01 16:00:00,315.267102,11.11875444
5850,70.81668362,46.76837496,63.09185305,74.41847455,7.191498835,1186.867938,Wheat,179,2023-09-01 17:00:00,713.3466764,13.68287156
5851,61.26414974,41.43824614,56.27973236,62.40134231,5.386736427,1066.214597,Corn,252,2023-09-01 18:00:00,643.0111421,13.37126471
5852,12.19549026,9.388366752,16.86754349,22.0584225,6.351645045,384.6682264,Soybean,726,2023-09-01 19:00:00,224.1559543,10.33084055
5853,56.01004222,38.23135453,48.69983336,44.588078,5.45439408,895.9019919,Corn,163,2023-09-01 20:00:00,507.1088172,9.900868395
5854,79.48791718,55.79476302,70.31288719,60.60914889,5.215635807,1208.984707,Soybean,961,2023-09-01 21:00:00,767.8374817,9.372908322
5855,79.19267607,46.09665106,56.97002318,61.8301958,7.74767677,1086.980152,Corn,569,2023-09-01 22:00:00,634.6273373,9.16593193
5856,14.43822361,16.26888177,25.52497703,45.39269259,7.735298708,552.2922377,Wheat,262,2023-09-01 23:00:00,311.5878376,12.01625744
5857,30.86277257,12.62519231,19.81729366,29.32882815,7.90582877,617.8697787,Other,491,2023-09-02 00:00:00,256.9272887,6.927668868
5858,45.42651946,35.75729249,44.25111656,49.09271847,6.313389633,820.315794,Corn,258,2023-09-02 01:00:00,499.1639649,7.372484656
5859,56.27598839,29.57399257,38.72273769,53.44728611,5.029890595,778.4106735,Corn,597,2023-09-02 02:00:00,456.462294,9.383752552
5860,62.21991722,37.59021662,46.90672511,82.75750449,7.939869861,1107.577368,Other,317,2023-09-02 03:00:00,532.7179122,15.11672712
5861,32.37138889,29.09680881,44.73213824,71.56879771,5.118820618,867.8571705,Soybean,389,2023-09-02 04:00:00,542.5055826,13.16550303
5862,50.02076775,37.53135815,52.22779137,53.24770078,7.752493502,882.6019009,Wheat,369,2023-09-02 05:00:00,545.821582,10.23419384
5863,39.42203015,25.87182173,34.67692411,45.7835164,5.888602375,712.5263671,Corn,111,2023-09-02 06:00:00,400.1228158,7.623364836
5864,35.17283974,29.53608573,37.86428223,45.94728539,6.693168598,646.2991477,Corn,571,2023-09-02 07:00:00,413.8420726,13.36958329
5865,35.36951328,23.67409946,36.55077718,33.94161255,6.219020707,639.7701813,Soybean,562,2023-09-02 08:00:00,394.8949134,4.416753885
5866,27.09522899,23.87719626,33.26434091,46.61844594,6.932639841,602.5795401,Other,454,2023-09-02 09:00:00,365.7946545,10.26131492
5867,25.94928994,21.45004168,32.84241573,36.82468173,6.51775726,522.7007158,Other,781,2023-09-02 10:00:00,355.015224,10.41472752
5868,52.27742014,47.46687263,62.96674559,47.63853327,5.21291767,861.1818654,Other,505,2023-09-02 11:00:00,690.4849501,12.01961248
5869,37.37287407,24.32341645,32.37415889,69.72009336,5.679901589,751.569986,Soybean,335,2023-09-02 12:00:00,357.4990208,14.17028509
5870,18.1717196,16.90941719,26.80972737,32.99239885,6.993145049,528.7071396,Soybean,139,2023-09-02 13:00:00,305.5988332,8.105038778
5871,53.03654986,43.33561363,56.38346099,60.42078647,7.092399409,951.7805775,Corn,745,2023-09-02 14:00:00,611.789664,10.81316932
5872,65.28846938,42.20423019,56.46166704,59.98598412,7.224665188,1094.817797,Soybean,201,2023-09-02 15:00:00,587.1860597,10.87061874
5873,62.92144865,45.23762363,56.33520678,67.37281839,5.762238416,1056.907626,Other,315,2023-09-02 16:00:00,603.0533135,9.243653137
5874,38.87646835,33.16234457,44.68397149,54.03617364,6.674552025,821.181466,Wheat,133,2023-09-02 17:00:00,479.940558,10.11168718
5875,67.98142224,42.0748947,56.21059007,59.92562545,7.208028386,1185.53059,Wheat,563,2023-09-02 18:00:00,642.1198015,6.689797449
5876,66.61124322,45.8364914,59.66579751,68.98329937,5.837446927,1148.431892,Corn,152,2023-09-02 19:00:00,651.057303,12.41199195
5877,35.37564595,24.94767017,36.59848406,41.31906684,5.590120299,684.8320245,Other,582,2023-09-02 20:00:00,422.6261015,11.58043164
5878,14.29928798,18.47334758,27.97568868,24.67134224,6.050207409,355.659545,Corn,304,2023-09-02 21:00:00,325.5541073,9.177030501
5879,43.78559388,34.66632122,48.20476825,72.29785744,7.563716277,857.5742732,Soybean,934,2023-09-02 22:00:00,520.488932,13.93790381
5880,12.00992721,12.15762253,20.35493843,49.36561901,5.937600494,500.1613469,Other,279,2023-09-02 23:00:00,274.3776242,10.53441182
5881,40.68389643,26.42354169,36.94817039,58.6946527,5.154340641,799.2257368,Soybean,155,2023-09-03 00:00:00,400.8448324,12.5135804
5882,72.18998146,44.19990788,59.02739766,56.57080936,7.039950295,1067.692179,Other,705,2023-09-03 01:00:00,642.883714,8.669605556
5883,22.54303068,18.85157585,27.38398622,51.29435694,7.652481059,535.7324661,Soybean,193,2023-09-03 02:00:00,328.3863704,14.63628653
5884,43.16756199,31.05297582,42.05415659,48.63779657,7.340744438,742.0715886,Soybean,852,2023-09-03 03:00:00,475.7510715,9.269561276
5885,60.14597259,47.79742818,66.09538532,73.09650246,5.739066234,1069.245257,Wheat,118,2023-09-03 04:00:00,701.4694423,13.375737
5886,79.38776329,47.93274919,62.41096782,70.73632828,5.48290291,1191.089583,Wheat,218,2023-09-03 05:00:00,678.8205283,7.392048163
5887,48.51501093,27.58294249,41.59909387,56.25659979,7.485263641,869.2947131,Other,600,2023-09-03 06:00:00,500.8910527,14.6911256
5888,40.75020513,35.7807452,50.00382135,57.17103515,5.033745868,734.3153172,Corn,268,2023-09-03 07:00:00,541.4708926,11.60476574
5889,48.03984918,43.1410936,57.50458737,63.83279856,5.195199086,904.2302692,Soybean,503,2023-09-03 08:00:00,615.4883734,8.229448249
5890,32.05619477,30.12463022,40.98294677,49.36012783,7.071462546,619.8294321,Soybean,705,2023-09-03 09:00:00,478.4621496,10.66579644
5891,75.97703768,54.91489086,73.44035974,78.25548594,5.521716505,1252.019587,Other,494,2023-09-03 10:00:00,804.8661071,15.0360822
5892,79.50856311,54.24836509,70.50756864,76.74902787,6.217754112,1342.569199,Wheat,609,2023-09-03 11:00:00,726.4271092,10.13542721
5893,28.61917892,25.93272717,35.96742257,44.56109621,7.800215579,563.4370932,Corn,428,2023-09-03 12:00:00,422.4439682,13.02413381
5894,47.07864764,41.98515868,54.76424807,68.82152979,6.553683517,921.4409958,Soybean,217,2023-09-03 13:00:00,584.3896774,8.76433663
5895,74.91801219,46.01017664,64.80058593,68.21139771,7.243389976,1193.943762,Wheat,514,2023-09-03 14:00:00,701.7221283,10.38623701
5896,77.59953344,49.16952575,65.15371367,56.23002661,5.235178879,1181.960174,Other,940,2023-09-03 15:00:00,694.8699898,11.0136126
5897,47.4226924,31.6393011,43.45616668,55.95711133,7.114174933,816.2729278,Corn,731,2023-09-03 16:00:00,495.0329857,7.013793357
5898,27.5179707,18.58852787,27.25016525,43.73590649,5.539949861,580.4477072,Wheat,731,2023-09-03 17:00:00,347.2307029,10.06276063
5899,74.02786339,37.97163409,50.9058509,59.41681702,5.831307433,1057.248107,Wheat,812,2023-09-03 18:00:00,572.1209646,7.464413229
5900,36.38942489,18.54646441,26.74377502,47.62723005,7.153862448,709.0662386,Soybean,886,2023-09-03 19:00:00,339.1681941,10.51341122
5901,13.37726417,9.345570902,14.69444347,14.64379062,5.640097566,375.6564935,Other,164,2023-09-03 20:00:00,164.0394177,9.462577826
5902,14.59095707,25.06735236,35.2038166,51.1992292,5.863229424,536.9128879,Other,517,2023-09-03 21:00:00,376.0787533,8.528812167
5903,65.66279367,49.98831057,69.00047361,88.68508144,6.72753194,1129.099115,Corn,230,2023-09-03 22:00:00,724.6760992,12.64763647
5904,71.28092899,50.68319906,67.92047192,98.24948167,6.353332374,1321.928497,Wheat,169,2023-09-03 23:00:00,729.1338059,17.5359002
5905,50.75302585,26.61164511,36.88459946,43.89194242,7.269107794,894.2866659,Wheat,693,2023-09-04 00:00:00,399.4000406,9.213435918
5906,18.26344222,27.38971594,36.8795949,46.5985517,6.251782741,551.1057634,Soybean,955,2023-09-04 01:00:00,378.6458723,10.88161734
5907,63.02378213,45.45280082,61.29977538,54.9649895,6.67732424,1048.328823,Wheat,202,2023-09-04 02:00:00,640.9083194,8.278932176
5908,11.89978573,6.969021947,13.43727225,21.62209479,5.234037708,304.6278355,Soybean,794,2023-09-04 03:00:00,170.3945501,5.364507137
5909,48.43344465,29.99179781,42.0097111,55.56275773,6.222152692,874.9830107,Soybean,421,2023-09-04 04:00:00,485.0517461,9.869997058
5910,75.72230708,40.92760367,52.82638603,60.18026869,5.530029558,1124.807341,Wheat,348,2023-09-04 05:00:00,573.4173237,10.06687195
5911,21.94502281,17.05196183,24.82619026,31.92943801,6.922084021,471.483835,Soybean,750,2023-09-04 06:00:00,316.9004247,10.69985851
5912,50.5837244,33.26266589,41.78213805,70.32723604,7.098016524,981.0609507,Corn,917,2023-09-04 07:00:00,496.0510212,12.96405486
5913,76.04713243,51.31304361,66.68675096,60.61419524,7.656140548,1190.212655,Corn,500,2023-09-04 08:00:00,721.1589883,10.48137113
5914,50.32069751,28.38982156,42.5672026,55.95233931,5.628272778,804.9971969,Corn,185,2023-09-04 09:00:00,453.0609077,12.10761444
5915,20.31546584,12.77061755,21.26708558,21.17154302,7.000601619,454.3061415,Wheat,988,2023-09-04 10:00:00,250.5204765,7.490355546
5916,39.40867867,30.34121822,37.60202864,45.01394381,7.13611943,774.477381,Soybean,177,2023-09-04 11:00:00,433.1104413,6.970808398
5917,70.45789539,43.29470935,56.28566016,64.26948453,5.432210113,1122.539635,Soybean,458,2023-09-04 12:00:00,638.9526657,14.87909819
5918,26.1900252,29.67537324,42.22684487,58.24953443,6.910509386,583.1376007,Wheat,142,2023-09-04 13:00:00,498.1087197,13.35926947
5919,22.69905353,20.69715978,32.15676299,46.09753249,6.043503397,686.8320121,Other,271,2023-09-04 14:00:00,358.0284975,8.502608078
5920,41.728238,27.52730734,37.46542878,44.64565089,5.452077235,791.968715,Wheat,388,2023-09-04 15:00:00,386.1709066,9.407279216
5921,64.68914109,44.8413857,59.41764918,76.38283095,6.592606232,1085.138308,Other,587,2023-09-04 16:00:00,686.8880642,14.83858633
5922,36.79196736,27.58540693,36.98754381,28.67068497,6.402720605,529.9909943,Wheat,371,2023-09-04 17:00:00,381.5407615,5.400765654
5923,58.1402399,35.66022448,49.49558701,57.8983078,6.016403458,926.7454578,Soybean,308,2023-09-04 18:00:00,527.9944197,12.8338955
5924,48.54391713,41.79593207,53.33053229,75.28266542,6.286594169,1007.128598,Corn,670,2023-09-04 19:00:00,607.4595707,12.35313541
5925,28.62696171,19.91889475,27.88996155,59.51862541,7.257192794,711.4242194,Other,909,2023-09-04 20:00:00,332.0798146,10.72337066
5926,38.76595804,25.84235082,38.0989633,54.17852978,5.509899055,811.6319387,Wheat,578,2023-09-04 21:00:00,444.7652903,10.739492
5927,40.63875344,21.87330218,31.05115026,27.4684724,6.223486431,613.5420071,Wheat,510,2023-09-04 22:00:00,357.8031456,3.3480793
5928,48.7858978,35.63606552,49.0095275,54.96288062,7.130613445,776.219865,Wheat,485,2023-09-04 23:00:00,534.6785188,13.59163666
5929,28.19336146,27.04698625,37.39222525,49.79979389,6.401378467,725.5086817,Soybean,498,2023-09-05 00:00:00,398.7114233,11.71461819
5930,53.32868917,30.6075252,41.38676161,61.48847354,6.265024668,858.0435627,Soybean,950,2023-09-05 01:00:00,466.0810537,12.96207952
5931,54.83134433,32.72085575,43.57695461,38.86198745,5.787306814,827.0436821,Other,760,2023-09-05 02:00:00,479.1376122,6.259744131
5932,55.69698163,50.79093765,64.04791215,88.09440359,5.378494864,1200.870805,Soybean,490,2023-09-05 03:00:00,671.1824503,14.95314249
5933,60.40848392,32.20940501,44.30247384,59.11705191,5.955572108,1033.72883,Other,362,2023-09-05 04:00:00,514.5126101,8.623737201
5934,71.17240294,47.63269074,61.91986116,64.45836466,6.193771001,1050.720711,Wheat,147,2023-09-05 05:00:00,645.2514413,12.19572247
5935,17.9082728,17.47374524,25.16458198,50.46415604,6.838969158,589.9106603,Corn,145,2023-09-05 06:00:00,301.2921102,9.317871983
5936,57.01993407,43.63069823,58.15680864,61.83127466,6.276547236,897.4690063,Soybean,358,2023-09-05 07:00:00,648.4128366,12.27330151
5937,56.5391764,37.21269978,50.30970671,52.36356974,5.598367376,963.6370804,Soybean,190,2023-09-05 08:00:00,564.5093014,6.694189863
5938,22.97676245,29.84247756,39.61283599,52.66120749,6.049798225,551.0371562,Soybean,288,2023-09-05 09:00:00,406.4649268,15.58973805
5939,49.44662794,34.91254383,45.57038089,50.946041,5.627013485,799.7979576,Other,630,2023-09-05 10:00:00,500.4329016,7.884950868
5940,54.38678386,33.31140009,43.28787824,43.75602358,6.145973052,913.3910535,Corn,818,2023-09-05 11:00:00,473.6776837,12.25664149
5941,78.5564663,33.08605839,43.21139768,47.00892583,6.14994948,1119.913719,Wheat,932,2023-09-05 12:00:00,482.1634269,10.26680174
